date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
2025-05-01,P & A,Batteries,A3920150303,AQ LION x3,Japan,E-Commerce,Retailer,90004067,Amazon,5
2025-05-01,PC,Personal Laptop,A4620110607,AQ Gen Y,Brazil,E-Commerce,Retailer,90027207,,1
2025-05-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,Pakistan,Brick & Mortar,Retailer,90005161,Zone,9
2025-05-01,N & S,External Solid State Drives,A6620160501,AQ Clx3,South Korea,E-Commerce,Direct,70007199,Atliq e Store,336
2025-05-01,PC,Business Laptop,A5821110108,AQ BZ Allin1,France,Brick & Mortar,Retailer,90011187,Chip 7,5
2025-05-01,P & A,Keyboard,A2918150102,AQ Master wired x1,Bangladesh,E-Commerce,Retailer,90010046,Amazon,69
2025-05-01,PC,Personal Laptop,A4620110603,AQ Gen Y,China,Brick & Mortar,Distributor,80001019,Neptune,51 units
2025-05-01,P & A,Keyboard,A3521150704,AQ Trigger,Newzealand,-,Retailer,90009127,Epic Stores,100
2025-05-01,P & A,Mouse,A2118150101,AQ Master wired x1 Ms,Italy,Brick & Mortar,Retailer,90013118,Fnac-Darty,93
2025-05-01,P & A,Keyboard,A3421150604,AQ Qwerty,South Korea,E-Commerce,Retailer,90007197,Amazon,208
2025-05-01,P & A,Keyboard,A3120150305,AQ Gamers,Canada,Brick & Mortar,Retailer,90023027,Costco,52
2025-05-01,P & A,Mouse,A2118150101,AQ Master wired x1 Ms,Norway,Brick & Mortar,Retailer,90015147,Chiptec,107
2025-05-01,PC,Gaming Laptop,A5419110204,AQ Gamer 2,Netherlands,Brick & Mortar,Retailer,90014135,Electricalslance Stores,1
2025-05-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,114
2025-05-01,PC,Business Laptop,A5119110307,AQ BZ Gen Y,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),1 units
2025-05-01,P & A,Keyboard,A3119150303,AQ Gamers,Poland,Brick & Mortar,Retailer,90016175,Argos (Sainsbury's),13
2025-05-01,P & A,Graphic Card,A0519150205,AQ Mforce Gen Y,Sweden,Brick & Mortar,Retailer,90019201,Expert,2
2025-05-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,India,Brick & Mortar,Retailer,90002013,Electricalslytical,12
2025-05-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,Netherlands,Brick & Mortar,Retailer,90014135,Electricalslance Stores,61
2025-05-01,P & A,Keyboard,A3320150506,AQ Maxima,Portugal,E-Commerce,Retailer,90017059,,97
2025-05-01,P & A,Keyboard,A3220150405,AQ Lite,USA,E-Commerce,Direct,70022085,Atliq e Store,511
2025-05-01,P & A,Keyboard,A3420150602,AQ Qwerty,Portugal,Brick & Mortar,Retailer,90017058,Mbit,63 units
2025-05-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,South Korea,Brick & Mortar,Distributor,80007195,Sage,1521
2025-05-01,P & A,Graphic Card,A0620150306,AQ Mforce Gen Z,Poland,Brick & Mortar,Direct,70016177,AltiQ Exclusive,11 units
2025-05-01,P & A,Keyboard,A3421150603,AQ Qwerty,Germany,Brick & Mortar,Retailer,90012034,Otto,124
2025-05-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,194
2025-05-01,PC,Gaming Laptop,A5318110103,AQ Gamer 1,Japan,E-Commerce,Retailer,90004067,Amazon,2
2025-05-01,PC,Business Laptop,A5219110406,AQ BZ Gen Z,USA,E-Commerce,Retailer,90022082,Amazon,9
2025-05-01,PC,Business Laptop,A5119110302,AQ BZ Gen Y,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,7
2025-05-01,PC,Business Laptop,A5219110402,AQ BZ Gen Z,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,1
2025-05-01,PC,Personal Laptop,A4721110705,AQ GEN Z,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,4
2025-05-01,PC,Business Laptop,A5820110105,AQ BZ Allin1,USA,Brick & Mortar,Retailer,90022079,,11
2025-05-01,PC,Business Laptop,A5820110103,AQ BZ Allin1,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,16
2025-05-01,PC,Business Laptop,A5820110103,AQ BZ Allin1,Philiphines,E-Commerce,Direct,ZZZ5728,Atliq e Store,7
2025-05-01,PC,Business Laptop,A5018110203,AQ BZ Compact,Spain,Brick & Mortar,Retailer,90018105,,2
2025-05-01,PC,Personal Laptop,A4520110504,AQ Gen X,Germany,E-Commerce,Retailer,90012041,Amazon,1
2025-05-01,P & A,Keyboard,A3420150602,AQ Qwerty,United Kingdom,Brick & Mortar,Retailer,90021090,,36
2025-05-01,P & A,Graphic Card,A0821150504,AQ Marquee P3,Norway,Brick & Mortar,Direct,ZZZ2848,AltiQ Exclusive,7
2025-05-01,PC,Personal Laptop,A4218110204,AQ Digit,India,-,Retailer,90002010,Ebay,20 units
2025-05-01,PC,Personal Desktop,A6018110102,AQ Home Allin1,Norway,-,Retailer,90015146,Mbit,1
2025-05-01,P & A,Keyboard,A3421150606,AQ Qwerty,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,47
2025-05-01,P & A,Keyboard,A3320150502,AQ Maxima,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,69
2025-05-01,PC,Personal Laptop,A4118110105,AQ Aspiron,Spain,Brick & Mortar,Retailer,90018110,Boulanger,75
2025-05-01,P & A,Keyboard,A3521150702,AQ Trigger,Australia,-,Retailer,90008166,Sound,116
2025-05-01,PC,Business Laptop,A5219110402,AQ BZ Gen Z,India,-,Retailer,90002007,Girias,28
2025-05-01,P & A,Processors,A1319150401,AQ Electron 5 3600 Desktop Processor,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,17
2025-05-01,PC,Gaming Laptop,A5318110108,AQ Gamer 1,Sweden,Brick & Mortar,Retailer,90019202,Argos (Sainsbury's),1
2025-05-01,P & A,Mouse,A2218150202,AQ Master wireless x1 Ms,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,96
2025-05-01,PC,Personal Laptop,A4620110601,AQ Gen Y,Portugal,Brick & Mortar,Retailer,90017050,,1
2025-05-01,P & A,Processors,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,France,Brick & Mortar,Retailer,90011186,Elite,26 units
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Norway,Brick & Mortar,Retailer,90015146,Mbit,2
2025-05-01,P & A,Batteries,A3718150105,AQ LION x1,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,8
2025-05-01,PC,Business Laptop,A5018110201,AQ BZ Compact,Japan,Brick & Mortar,Direct,70004069,AltiQ Exclusive,2
2025-05-01,PC,Personal Laptop,A4721110704,AQ GEN Z,France,Brick & Mortar,Retailer,90011189,UniEuro,165
2025-05-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,Norway,Brick & Mortar,Retailer,90015149,UniEuro,330
2025-05-01,P & A,Mouse,A2219150203,AQ Master wireless x1 Ms,South Korea,Brick & Mortar,Direct,70007198,,380
2025-05-01,PC,Personal Laptop,A4218110208,AQ Digit,Austria,E-Commerce,Retailer,90020103,Amazon,2
2025-05-01,PC,Gaming Laptop,A5419110205,AQ Gamer 2,India,Brick & Mortar,Retailer,90002002,Croma,5
2025-05-01,P & A,Graphic Card,A0821150503,AQ Marquee P3,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,19
2025-05-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Norway,Brick & Mortar,Retailer,90015145,Synthetic,28
2025-05-01,P & A,Graphic Card,A0921150601,AQ Marquee P4,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,37
2025-05-01,PC,Personal Laptop,A4620110605,AQ Gen Y,Canada,E-Commerce,Retailer,90023023,Amazon,21
2025-05-01,P & A,Batteries,A3718150102,AQ LION x1,South Korea,Brick & Mortar,Distributor,80007195,Sage,27
2025-05-01,P & A,Keyboard,A3019150205,AQ Master wireless x1,Italy,Brick & Mortar,Retailer,90013117,Euronics,17
2025-05-01,N & S,USB Flash Drives,A6720160103,AQ Pen Drive 2 IN 1,USA,Brick & Mortar,Retailer,90022075,BestBuy,482
2025-05-01,PC,Gaming Laptop,A5519110304,AQ Gamer 3,Germany,E-Commerce,Direct,70012043,Atliq e Store,1
2025-05-01,PC,Gaming Laptop,A5419110203,AQ Gamer 2,France,Brick & Mortar,Retailer,90011189,UniEuro,4
2025-05-01,N & S,Wi fi extender,A7119160103,AQ Wi Power Dx1,Bangladesh,E-Commerce,Retailer,90010046,Amazon,100
2025-05-01,P & A,Keyboard,A3220150401,AQ Lite,Norway,Brick & Mortar,Retailer,90015149,UniEuro,173 units
2025-05-01,PC,Business Laptop,A5018110206,AQ BZ Compact,Austria,Brick & Mortar,Retailer,90020097,Atlas Stores,1
2025-05-01,PC,Personal Laptop,A4620110602,AQ Gen Y,Spain,Brick & Mortar,Retailer,ZZZ8491,Elite,2
2025-05-01,N & S,Wi fi extender,A7118160101,AQ Wi Power Dx1,Japan,-,Retailer,90004063,Electricalsbea Stores,6 units
2025-05-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,Japan,E-Commerce,Retailer,90004067,Amazon,45
2025-05-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,India,E-Commerce,Retailer,90002009,Flipkart,1500
2025-05-01,P & A,Batteries,A3920150304,AQ LION x3,Pakistan,Brick & Mortar,Retailer,90005159,Expression,2
2025-05-01,PC,Gaming Laptop,A5419110201,AQ Gamer 2,Japan,E-Commerce,Direct,70004070,Atliq e Store,1
2025-05-01,P & A,Processors,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,12
2025-05-01,P & A,Keyboard,A3019150206,AQ Master wireless x1,Italy,Brick & Mortar,Direct,ZZZ8837,AltiQ Exclusive,81
2025-05-01,PC,Personal Desktop,A6018110106,AQ Home Allin1,Canada,Brick & Mortar,Retailer,90023029,Staples,1
2025-05-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,France,Brick & Mortar,Retailer,90011186,Elite,65
2025-05-01,P & A,Batteries,A3920150304,AQ LION x3,Indonesia,Brick & Mortar,Retailer,90003179,Acclaimed Stores,39
2025-05-01,P & A,Keyboard,A3421150604,AQ Qwerty,France,Brick & Mortar,Retailer,90011191,Sorefoz,33
2025-05-01,PC,Personal Laptop,A4721110704,AQ GEN Z,China,Brick & Mortar,Distributor,80001019,,59
2025-05-01,P & A,Processors,A1420150502,AQ Electron 4 3600 Desktop Processor,Poland,E-Commerce,Direct,70016178,Atliq e Store,13
2025-05-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,17
2025-05-01,P & A,Keyboard,A3120150305,AQ Gamers,Germany,E-Commerce,Retailer,90012041,Amazon,1755
2025-05-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,India,Brick & Mortar,Retailer,90002015,Propel,206
2025-05-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Indonesia,Brick & Mortar,Retailer,90003179,Acclaimed Stores,17
2025-05-01,P & A,Keyboard,A3018150203,AQ Master wireless x1,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,49
2025-05-01,P & A,Keyboard,A3220150405,AQ Lite,Italy,Brick & Mortar,Retailer,90013117,Euronics,79
2025-05-01,PC,Personal Laptop,A4218110206,AQ Digit,Bangladesh,E-Commerce,Retailer,90010046,Amazon,2
2025-05-01,P & A,Mouse,A2520150501,AQ Maxima Ms,Canada,Brick & Mortar,Retailer,90023026,Relief,297 units
2025-05-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Japan,Brick & Mortar,Retailer,90004065,Neptune,2
2025-05-01,PC,Personal Laptop,A4419110404,AQ Elite,USA,Brick & Mortar,Retailer,90022079,walmart,26
2025-05-01,PC,Gaming Laptop,A5621110405,AQ Smash 1,Mexico,E-Commerce,Retailer,90026205,Amazon,15
2025-05-01,PC,Personal Laptop,A4620110603,AQ Gen Y,USA,Brick & Mortar,Retailer,90022075,BestBuy,8
2025-05-01,PC,Personal Laptop,A4118110105,AQ Aspiron,Australia,E-Commerce,Direct,70008170,Atliq e Store,7
2025-05-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,South Korea,Brick & Mortar,Distributor,80007195,Sage,361
2025-05-01,P & A,Keyboard,A3320150503,AQ Maxima,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,99 units
2025-05-01,P & A,MotherBoard,A1718150202,AQ MB Crossx,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,2
2025-05-01,P & A,Graphic Card,A0620150304,AQ Mforce Gen Z,India,E-Commerce,Retailer,90002010,Ebay,140 units
2025-05-01,P & A,Keyboard,A2918150101,AQ Master wired x1,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,71
2025-05-01,P & A,Batteries,A3718150103,AQ LION x1,China,E-Commerce,Retailer,90001021,Taobao,10
2025-05-01,P & A,Mouse,A2520150502,AQ Maxima Ms,China,E-Commerce,Retailer,90001021,Taobao,347
2025-05-01,P & A,Mouse,A2821150801,AQ Lumina Ms,Mexico,E-Commerce,Retailer,90026205,Amazon,41
2025-05-01,PC,Gaming Laptop,A5520110305,AQ Gamer 3,Mexico,E-Commerce,Direct,70026206,Atliq e Store,1
2025-05-01,N & S,Wi fi extender,A7119160102,AQ Wi Power Dx1,Germany,E-Commerce,Direct,70012043,Atliq e Store,83
2025-05-01,N & S,Wi fi extender,A7119160103,AQ Wi Power Dx1,Sweden,E-Commerce,Retailer,90019203,Amazon,180
2025-05-01,PC,Personal Laptop,A4118110106,AQ Aspiron,Chile,Brick & Mortar,Retailer,90024183,,1
2025-05-01,P & A,Graphic Card,A0418150106,AQ Mforce Gen X,USA,E-Commerce,Retailer,90022082,Amazon,81
2025-05-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Australia,Brick & Mortar,Retailer,90008167,Electricalsocity,137
2025-05-01,P & A,Processors,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,United Kingdom,UNKNOWN,Retailer,90021090,Radio Popular,55
2025-05-01,P & A,Batteries,A3920150305,AQ LION x3,United Kingdom,Brick & Mortar,Retailer,ZZZ4397,Coolblue,7
2025-05-01,N & S,External Solid State Drives,A6218160101,AQ Digit SSD,Netherlands,Brick & Mortar,Retailer,ZZZ1742,Electricalslance Stores,40
2025-05-01,PC,Gaming Laptop,A5520110307,AQ Gamer 3,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,15
2025-05-01,P & A,Processors,A1521150602,AQ Electron 3 3600 Desktop Processor,India,Brick & Mortar,Retailer,90002014,Expression,146
2025-05-01,PC,Personal Laptop,A4218110207,AQ Digit,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,8
2025-05-01,N & S,USB Flash Drives,A6818160202,AQ Pen Drive DRC,Norway,Brick & Mortar,Retailer,90015146,Mbit,269
2025-05-01,P & A,Mouse,A2520150505,AQ Maxima Ms,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,193
2025-05-01,PC,Gaming Laptop,A5519110303,AQ Gamer 3,United Kingdom,Brick & Mortar,Retailer,90021090,Radio Popular,5
2025-05-01,PC,Personal Laptop,A4419110402,AQ Elite,Italy,Brick & Mortar,Retailer,90013118,Fnac-Darty,4
2025-05-01,N & S,Wi fi extender,A7220160203,AQ Wi Power Dx2,USA,E-Commerce,Retailer,90022082,,123
2025-05-01,PC,Gaming Laptop,A5621110406,AQ Smash 1,Philiphines,Brick & Mortar,Distributor,80006155,Novus,9 units
2025-05-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Italy,Brick & Mortar,Retailer,90013123,Expert,61
2025-05-01,P & A,Batteries,A3819150203,AQ LION x2,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,10
2025-05-01,PC,Personal Desktop,A6018110101,AQ Home Allin1,Australia,Brick & Mortar,Retailer,90008166,Sound,1
2025-05-01,PC,Gaming Laptop,A5419110208,AQ Gamer 2,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,1
2025-05-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Poland,Brick & Mortar,Retailer,90016173,Expert,225
2025-05-01,PC,Personal Laptop,A4519110502,AQ Gen X,India,Brick & Mortar,Retailer,90002013,Electricalslytical,25
2025-05-01,P & A,Keyboard,A2918150106,AQ Master wired x1,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,97
2025-05-01,PC,Gaming Laptop,A5318110107,AQ Gamer 1,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,1
2025-05-01,PC,Personal Laptop,A4620110605,AQ Gen Y,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,13
2025-05-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,Germany,E-Commerce,Retailer,90012041,Amazon,23
2025-05-01,P & A,Keyboard,A3220150401,AQ Lite,France,Brick & Mortar,Retailer,90011187,Chip 7,79
2025-05-01,P & A,Graphic Card,A0721150401,AQ GT 21,USA,Brick & Mortar,Retailer,ZZZ4376,Radio Shack,56
2025-05-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,Canada,Brick & Mortar,Retailer,90023029,,271
2025-05-01,PC,Personal Laptop,A4620110605,AQ Gen Y,Philiphines,Brick & Mortar,Retailer,ZZZ5616,Insight,3
2025-05-01,P & A,Keyboard,A3119150302,AQ Gamers,USA,Brick & Mortar,Retailer,90022078,,185
2025-05-01,P & A,Graphic Card,A0519150207,AQ Mforce Gen Y,South Korea,E-Commerce,Direct,70007199,Atliq e Store,59
2025-05-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,USA,Brick & Mortar,Retailer,90022073,Control,58
2025-05-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,India,E-Commerce,Direct,70002018,Atliq e Store,657
2025-05-01,P & A,Batteries,A4021150403,AQ Mx NB,Spain,Brick & Mortar,Retailer,90018111,Media Markt,6
2025-05-01,P & A,Keyboard,A3320150504,AQ Maxima,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),32
2025-05-01,P & A,Processors,A1420150502,AQ Electron 4 3600 Desktop Processor,India,E-Commerce,Retailer,90002010,Ebay,129
2025-05-01,P & A,Mouse,A2520150505,AQ Maxima Ms,Italy,Brick & Mortar,Retailer,90013121,Boulanger,21
2025-05-01,P & A,Graphic Card,A0619150301,AQ Mforce Gen Z,South Korea,Brick & Mortar,Distributor,80007195,Sage,360
2025-05-01,PC,Gaming Laptop,A5520110306,AQ Gamer 3,Canada,UNKNOWN,Retailer,90023029,Staples,4
2025-05-01,P & A,MotherBoard,A1618150104,AQ MB Elite,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,10
2025-05-01,P & A,MotherBoard,A2020150502,AQ MB Lito 2,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,19
2025-05-01,P & A,Graphic Card,A0519150207,AQ Mforce Gen Y,India,E-Commerce,Retailer,90002009,Flipkart,81
2025-05-01,N & S,USB Flash Drives,A6818160201,AQ Pen Drive DRC,USA,Brick & Mortar,Retailer,90022071,,515
2025-05-01,PC,Gaming Laptop,A5519110303,AQ Gamer 3,Norway,-,Direct,70015151,AltiQ Exclusive,4
2025-05-01,P & A,Mouse,A2520150506,AQ Maxima Ms,Canada,E-Commerce,Retailer,90023023,Amazon,318 units
2025-05-01,P & A,Batteries,A3920150305,AQ LION x3,Japan,E-Commerce,Direct,70004070,Atliq e Store,1 units
2025-05-01,PC,Personal Laptop,A4620110606,AQ Gen Y,Canada,Brick & Mortar,Retailer,90023027,Costco,12
2025-05-01,P & A,Mouse,A2821150801,AQ Lumina Ms,Norway,Brick & Mortar,Retailer,90015146,Mbit,101
2025-05-01,PC,Gaming Laptop,A5419110205,AQ Gamer 2,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,1
2025-05-01,P & A,MotherBoard,A2020150502,AQ MB Lito 2,France,Brick & Mortar,Retailer,90011186,Elite,7 units
2025-05-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,Italy,Brick & Mortar,Retailer,90013118,Fnac-Darty,19
2025-05-01,P & A,Keyboard,A2918150104,AQ Master wired x1,France,Brick & Mortar,Retailer,90011191,,111
2025-05-01,P & A,Mouse,A2419150405,AQ Lite Ms,Norway,Brick & Mortar,Retailer,90015147,Chiptec,193 units
2025-05-01,P & A,Processors,A1320150402,AQ Electron 5 3600 Desktop Processor,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,3
2025-05-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,9 units
2025-05-01,P & A,Keyboard,A3320150503,AQ Maxima,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,35
2025-05-01,P & A,MotherBoard,A1618150103,AQ MB Elite,Philiphines,Brick & Mortar,Distributor,80006155,Novus,139
2025-05-01,P & A,Graphic Card,A0620150304,AQ Mforce Gen Z,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,45
2025-05-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Netherlands,Brick & Mortar,Retailer,90014138,Mbit,6
2025-05-01,P & A,MotherBoard,A1919150403,AQ MB Lito,India,Brick & Mortar,Retailer,90002013,Electricalslytical,141
2025-05-01,PC,Gaming Laptop,A5419110202,AQ Gamer 2,India,E-Commerce,Retailer,90002009,Flipkart,18
2025-05-01,P & A,Keyboard,A3220150406,AQ Lite,Bangladesh,E-Commerce,Retailer,90010046,Amazon,89
2025-05-01,P & A,Graphic Card,A0619150302,AQ Mforce Gen Z,Austria,Brick & Mortar,Retailer,90020101,Euronics,3
2025-05-01,PC,Personal Laptop,A4118110107,AQ Aspiron,Poland,Brick & Mortar,Retailer,90016173,Expert,1
2025-05-01,P & A,Keyboard,A3019150205,AQ Master wireless x1,United Kingdom,Brick & Mortar,Retailer,90021086,Electricalsquipo Stores,193
2025-05-01,PC,Business Laptop,A5119110305,AQ BZ Gen Y,Philiphines,Brick & Mortar,Retailer,90006153,Insight,1
2025-05-01,PC,Gaming Laptop,A5318110108,AQ Gamer 1,Germany,Brick & Mortar,Retailer,90012038,Expert,1
2025-05-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,Germany,E-Commerce,Direct,70012043,Atliq e Store,2
2025-05-01,PC,Personal Laptop,A4519110502,AQ Gen X,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,6
2025-05-01,P & A,Keyboard,A3421150605,AQ Qwerty,Newzealand,Brick & Mortar,Retailer,90009131,Path,36 units
2025-05-01,P & A,Mouse,A2419150405,AQ Lite Ms,Bangladesh,Brick & Mortar,Direct,70010047,AltiQ Exclusive,330
2025-05-01,P & A,Keyboard,A3320150506,AQ Maxima,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,202
2025-05-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,9
2025-05-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,Portugal,Brick & Mortar,Retailer,90017053,,1
2025-05-01,PC,Personal Laptop,A4620110607,AQ Gen Y,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,30
2025-05-01,P & A,Mouse,A2219150204,AQ Master wireless x1 Ms,Italy,Brick & Mortar,Retailer,90013123,Expert,1680
2025-05-01,P & A,Graphic Card,A0620150303,AQ Mforce Gen Z,Italy,Brick & Mortar,Retailer,ZZZ9281,Argos (Sainsbury's),18
2025-05-01,PC,Business Laptop,A5119110307,AQ BZ Gen Y,Portugal,E-Commerce,Retailer,90017059,Amazon,3
2025-05-01,P & A,Batteries,A3718150101,AQ LION x1,Spain,Brick & Mortar,Retailer,90018111,Media Markt,2
2025-05-01,P & A,Keyboard,A3421150603,AQ Qwerty,Poland,Brick & Mortar,Retailer,90016175,Argos (Sainsbury's),27
2025-05-01,P & A,Batteries,A3920150304,AQ LION x3,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,12 units
2025-05-01,P & A,Processors,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Mexico,E-Commerce,Retailer,90026205,Amazon,10
2025-05-01,P & A,Batteries,A3818150201,AQ LION x2,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,17
2025-05-01,PC,Business Laptop,A5820110107,AQ BZ Allin1,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,2
2025-05-01,P & A,Batteries,A3819150204,AQ LION x2,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,11
2025-05-01,P & A,Mouse,A2721150702,AQ Trigger Ms,Italy,E-Commerce,Direct,70013126,Atliq e Store,1455 units
2025-05-01,P & A,Processors,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,USA,E-Commerce,Retailer,90022081,Amazon,162
2025-05-01,P & A,Mouse,A2319150305,AQ Gamers Ms,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,130
2025-05-01,PC,Business Laptop,A5219110407,AQ BZ Gen Z,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,2
2025-05-01,P & A,Keyboard,A2918150106,AQ Master wired x1,India,E-Commerce,Retailer,90002010,Ebay,153
2025-05-01,P & A,Mouse,A2721150704,AQ Trigger Ms,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),16
