date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
2025-05-01,PC,Personal Laptop,A4319110303,AQ Velocity,Canada,Brick & Mortar,Retailer,90023027,Costco,7
2025-05-01,P & A,Graphic Card,A0821150503,AQ Marquee P3,Netherlands,E-Commerce,Retailer,90014141,Amazon,11 units
2025-05-01,P & A,Graphic Card,A0921150601,AQ Marquee P4,Canada,E-Commerce,Retailer,90023030,Amazon,13
2025-05-01,P & A,Keyboard,A3220150403,AQ Lite,Indonesia,Brick & Mortar,Retailer,90003179,,176
2025-01-05,PC,Gaming Laptop,A5318110103,AQ Gamer 1,Japan,Brick & Mortar,Retailer,90004061,Info Stores,1
2025-05-01,P & A,Mouse,A2720150701,AQ Trigger Ms,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,197
2025-01-05,P & A,Keyboard,A3019150206,AQ Master wireless x1,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),91
2025-05-01,P & A,Mouse,A2419150405,AQ Lite Ms,United Kingdom,Brick & Mortar,Retailer,90021094,,195
2025-01-05,PC,Business Laptop,A4918110102,AQ BZ 101,France,Brick & Mortar,Retailer,90011189,UniEuro,4 units
2025-05-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,Newzealand,Brick & Mortar,Retailer,90009130,Logic Stores,8
2025-05-01,P & A,Mouse,A2219150205,AQ Master wireless x1 Ms,Spain,Brick & Mortar,Retailer,90018109,Chiptec,2960
2025-05-01,P & A,Mouse,A2520150503,AQ Maxima Ms,China,Brick & Mortar,Distributor,80001019,Neptune,1714 units
2025-05-01,P & A,Batteries,A3920150305,AQ LION x3,Indonesia,E-Commerce,-,70003182,Atliq e Store,41
2025-05-01,P & A,MotherBoard,A1618150102,AQ MB Elite,Poland,Brick & Mortar,Retailer,90016173,Expert,2
2025-05-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,Pakistan,Brick & Mortar,Retailer,90005159,Expression,136
2025-05-01,P & A,Keyboard,A3421150606,AQ Qwerty,Poland,Brick & Mortar,Retailer,90016171,Electricalsara Stores,18
2025-05-01,P & A,Batteries,A3718150102,AQ LION x1,Poland,Brick & Mortar,Retailer,90016173,Expert,2
2025-05-01,P & A,Keyboard,A3421150604,AQ Qwerty,Poland,Brick & Mortar,Retailer,ZZZ4263,Electricalsara Stores,8
2025-05-01,PC,Personal Laptop,A4218110202,AQ Digit,Portugal,Brick & Mortar,Retailer,90017057,Euronics,4
2025-05-01,P & A,Keyboard,A3320150501,AQ Maxima,USA,E-Commerce,Retailer,90022081,Amazon,85
2025-05-01,PC,Personal Desktop,A6018110103,AQ Home Allin1,Bangladesh,Brick & Mortar,Retailer,90010045,Control,1
2025-05-01,PC,Personal Laptop,A4419110405,AQ Elite,Bangladesh,E-Commerce,Retailer,90010046,Amazon,6
2025-05-01,PC,Personal Desktop,A6119110201,AQ HOME Allin1 Gen 2,India,E-Commerce,Retailer,90002009,Flipkart,2
2025-05-01,P & A,Graphic Card,A0721150402,AQ GT 21,Japan,Brick & Mortar,Retailer,90004061,Info Stores,2
2025-05-01,P & A,Graphic Card,A0620150306,AQ Mforce Gen Z,USA,Brick & Mortar,Retailer,90022079,walmart,21
2025-05-01,P & A,MotherBoard,A1718150202,AQ MB Crossx,Canada,E-Commerce,Retailer,90023030,Amazon,41
2025-05-01,N & S,Wi fi extender,A7321160302,AQ Wi Power Dx3,Austria,Brick & Mortar,Retailer,90020101,Euronics,21 units
2025-05-01,PC,Business Laptop,A5219110401,AQ BZ Gen Z,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,3
2025-05-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,18 units
2025-05-01,P & A,Graphic Card,A0620150303,AQ Mforce Gen Z,Japan,E-Commerce,Retailer,90004067,Amazon,2
2025-05-01,P & A,MotherBoard,A1618150102,AQ MB Elite,France,Brick & Mortar,Retailer,90011187,Chip 7,4
2025-05-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,8
2025-05-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,India,Brick & Mortar,Retailer,90002015,Propel,194
2025-05-01,P & A,Keyboard,A3521150704,AQ Trigger,Australia,Brick & Mortar,Retailer,90008167,,47
2025-05-01,P & A,Mouse,A2721150703,AQ Trigger Ms,Austria,E-Commerce,Retailer,90020103,Amazon,37
2025-05-01,PC,Business Laptop,A5219110405,AQ BZ Gen Z,Germany,Brick & Mortar,Retailer,90012037,Saturn,1
2025-05-01,PC,Gaming Laptop,A5419110208,AQ Gamer 2,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,40
2025-05-01,P & A,Keyboard,A3018150203,AQ Master wireless x1,Poland,Brick & Mortar,Direct,70016177,AltiQ Exclusive,34 units
2025-05-01,PC,Business Laptop,A5820110107,AQ BZ Allin1,USA,Brick & Mortar,Retailer,90022073,Control,18
2025-05-01,P & A,MotherBoard,A2021150503,AQ MB Lito 2,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),20
2025-01-05,PC,Business Laptop,A5219110402,AQ BZ Gen Z,Germany,E-Commerce,-,90012041,Amazon,2
2025-05-01,P & A,Internal HDD,A0219150201,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,India,Brick & Mortar,Retailer,90002001,Reliance Digital,84
2025-05-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,22 units
2025-05-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,Australia,Brick & Mortar,Retailer,90008167,Electricalsocity,566
2025-05-01,P & A,Mouse,A2118150103,AQ Master wired x1 Ms,Italy,Brick & Mortar,Retailer,90013123,Expert,50
2025-05-01,P & A,Processors,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Portugal,Brick & Mortar,Retailer,90017050,,33
2025-05-01,P & A,Keyboard,A3421150606,AQ Qwerty,France,Brick & Mortar,Retailer,90011190,Media Markt,136
2025-05-01,PC,Personal Laptop,A4721110703,AQ GEN Z,Japan,Brick & Mortar,Retailer,90004065,Neptune,1 units
2025-05-01,P & A,Batteries,A3718150102,AQ LION x1,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),3
2025-05-01,P & A,Processors,A1521150602,AQ Electron 3 3600 Desktop Processor,France,Brick & Mortar,Retailer,90011187,Chip 7,28
2025-05-01,P & A,Batteries,A3718150103,AQ LION x1,Netherlands,Brick & Mortar,Retailer,ZZZ7730,Media Markt,5 units
2025-05-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,USA,E-Commerce,Retailer,90022081,Amazon,172
2025-05-01,N & S,Wi fi extender,A7119160103,AQ Wi Power Dx1,Germany,E-Commerce,Direct,ZZZ5386,Atliq e Store,73
2025-01-05,P & A,MotherBoard,A1919150401,AQ MB Lito,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),6
2025-05-01,P & A,Mouse,A2319150304,AQ Gamers Ms,Austria,Brick & Mortar,Retailer,90020097,Atlas Stores,42
2025-05-01,P & A,Keyboard,A3120150304,AQ Gamers,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,14
2025-05-01,P & A,Graphic Card,A0519150207,AQ Mforce Gen Y,Pakistan,Brick & Mortar,Retailer,ZZZ5333,Zone,6
2025-01-05,PC,Personal Laptop,A4118110107,AQ Aspiron,Germany,Brick & Mortar,Retailer,90012035,Notebillig,1 units
2025-05-01,PC,Gaming Laptop,A5318110108,AQ Gamer 1,South Korea,Brick & Mortar,Distributor,ZZZ9022,Sage,7
2025-01-05,P & A,Batteries,A3718150102,AQ LION x1,Australia,E-Commerce,Direct,70008170,Atliq e Store,16 units
2025-05-01,P & A,Mouse,A2520150502,AQ Maxima Ms,United Kingdom,Brick & Mortar,Retailer,90021086,Electricalsquipo Stores,172 units
2025-05-01,P & A,Batteries,A3718150102,AQ LION x1,Austria,Brick & Mortar,Retailer,90020102,Fnac-Darty,3
2025-05-01,P & A,Mouse,A2219150204,AQ Master wireless x1 Ms,Canada,Brick & Mortar,Retailer,90023029,Staples,207
2025-05-01,PC,Personal Laptop,A4720110701,AQ GEN Z,India,E-Commerce,Direct,70002018,Atliq e Store,9
2025-05-01,P & A,Mouse,A2721150705,AQ Trigger Ms,Germany,Brick & Mortar,-,90012033,,53
2025-05-01,P & A,Keyboard,A3521150705,AQ Trigger,France,Brick & Mortar,Retailer,90011187,Chip 7,28
2025-01-05,P & A,Mouse,A2720150701,AQ Trigger Ms,Germany,Brick & Mortar,Retailer,90012035,Notebillig,41
2025-05-01,PC,Business Laptop,A5119110305,AQ BZ Gen Y,Canada,Brick & Mortar,UNKNOWN,90023022,Nomad Stores,200
2025-05-01,P & A,Keyboard,A3220150402,AQ Lite,France,Brick & Mortar,Retailer,90011191,Sorefoz,33
2025-05-01,PC,Personal Laptop,A4319110303,AQ Velocity,India,Brick & Mortar,Retailer,90002002,,26
2025-05-01,P & A,Keyboard,A3119150301,AQ Gamers,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,20
2025-05-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Norway,Brick & Mortar,Retailer,90015146,Mbit,331
2025-01-05,PC,Gaming Laptop,A5318110108,AQ Gamer 1,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,2
2025-05-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,India,Brick & Mortar,Retailer,90002002,Croma,720
2025-05-01,P & A,Graphic Card,A0821150502,AQ Marquee P3,Pakistan,Brick & Mortar,Retailer,90005161,Zone,17
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,2
2025-05-01,P & A,Batteries,A3920150301,AQ LION x3,USA,E-Commerce,Retailer,90022081,Amazon,19
2025-05-01,P & A,Batteries,A3718150102,AQ LION x1,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,6
2025-05-01,PC,Personal Laptop,A4319110304,AQ Velocity,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,5
2025-05-01,PC,Personal Laptop,A4319110303,AQ Velocity,France,Brick & Mortar,Retailer,90011185,Epic Stores,4
2025-01-05,P & A,Internal HDD,A0320150301,AQ Zion Saga,Portugal,E-Commerce,Retailer,90017059,Amazon,14
2025-05-01,PC,Personal Laptop,A4520110507,AQ Gen X,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,3
2025-05-01,P & A,Mouse,A2620150601,AQ Qwerty Ms,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,179
2025-05-01,P & A,Graphic Card,A0519150207,AQ Mforce Gen Y,Sweden,Brick & Mortar,Retailer,ZZZ2146,Argos (Sainsbury's),2
2025-05-01,P & A,Keyboard,A3320150505,AQ Maxima,USA,E-Commerce,Retailer,90022081,Amazon,320 units
2025-05-01,PC,Business Laptop,A5821110108,AQ BZ Allin1,Austria,E-Commerce,Retailer,90020103,Amazon,20
2025-05-01,P & A,Graphic Card,A0619150301,AQ Mforce Gen Z,Italy,Brick & Mortar,Retailer,90013121,Boulanger,16
2025-05-01,P & A,Mouse,A2520150505,AQ Maxima Ms,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,83
2025-05-01,P & A,Mouse,A2620150601,AQ Qwerty Ms,Canada,Brick & Mortar,Retailer,ZZZ3532,Premium Stores,348 units
2025-05-01,P & A,Keyboard,A3421150605,AQ Qwerty,Norway,Brick & Mortar,Retailer,90015149,UniEuro,139
2025-05-01,P & A,Batteries,A3819150204,AQ LION x2,Canada,Brick & Mortar,Retailer,90023026,Relief,26
2025-01-05,P & A,Batteries,A3920150301,AQ LION x3,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,16
2025-05-01,P & A,Keyboard,A3521150703,AQ Trigger,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,109
2025-05-01,PC,Personal Laptop,A4319110306,AQ Velocity,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,2
2025-05-01,P & A,Batteries,A3718150103,AQ LION x1,India,E-Commerce,Direct,70002018,Atliq e Store,98
2025-05-01,PC,Business Laptop,A5018110204,AQ BZ Compact,Italy,Brick & Mortar,Retailer,90013122,Radio Popular,3
2025-05-01,PC,Personal Laptop,A4319110304,AQ Velocity,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,6
2025-05-01,PC,Personal Laptop,A4318110301,AQ Velocity,Spain,Brick & Mortar,Retailer,90018107,Elite,2
2025-05-01,PC,Personal Laptop,A4319110305,AQ Velocity,India,Brick & Mortar,Retailer,90002015,Propel,34
2025-05-01,PC,Personal Laptop,A4319110303,AQ Velocity,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,1
2025-05-01,P & A,Keyboard,A2918150106,AQ Master wired x1,India,Brick & Mortar,Retailer,90002014,Expression,69
2025-05-01,P & A,Keyboard,A3421150604,AQ Qwerty,France,Brick & Mortar,Retailer,90011185,,45
2025-05-01,P & A,Batteries,A3718150102,AQ LION x1,Newzealand,Brick & Mortar,Retailer,90009129,Leader,4
2025-05-01,P & A,Keyboard,A3019150204,AQ Master wireless x1,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,85
2025-05-01,N & S,USB Flash Drives,A6818160201,AQ Pen Drive DRC,Bangladesh,Brick & Mortar,Retailer,ZZZ9280,Control,189
2025-05-01,P & A,Mouse,A2420150406,AQ Lite Ms,Poland,Brick & Mortar,UNKNOWN,90016174,Currys (Dixons Carphone),52 units
2025-01-05,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Mexico,E-Commerce,Direct,ZZZ9098,Atliq e Store,5
2025-05-01,P & A,Internal HDD,A0320150301,AQ Zion Saga,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),11
2025-05-01,PC,Personal Laptop,A4519110501,AQ Gen X,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,11
2025-05-01,P & A,Graphic Card,A0418150106,AQ Mforce Gen X,India,Brick & Mortar,Retailer,90002005,,23 units
2025-01-05,P & A,Keyboard,A3019150206,AQ Master wireless x1,Philiphines,Brick & Mortar,Distributor,80006154,Synthetic,254
2025-05-01,N & S,Wi fi extender,A7321160302,AQ Wi Power Dx3,Norway,Brick & Mortar,Retailer,ZZZ7882,Mbit,53
2025-05-01,PC,Business Laptop,A4918110101,AQ BZ 101,Japan,Brick & Mortar,Retailer,90004063,Electricalsbea Stores,1
2025-05-01,PC,Gaming Laptop,A5621110405,AQ Smash 1,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,2
2025-05-01,P & A,Mouse,A2319150306,AQ Gamers Ms,Poland,Brick & Mortar,Direct,70016177,AltiQ Exclusive,1320
2025-05-01,PC,Business Laptop,A5018110201,AQ BZ Compact,Italy,Brick & Mortar,Retailer,90013123,Expert,2
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,3
2025-05-01,P & A,MotherBoard,A1718150204,AQ MB Crossx,Canada,E-Commerce,Retailer,90023023,Amazon,780
2025-05-01,P & A,MotherBoard,A1618150104,AQ MB Elite,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,16
2025-05-01,PC,Personal Laptop,A4419110402,AQ Elite,Italy,Brick & Mortar,Retailer,90013117,Euronics,2
2025-05-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,5
2025-05-01,PC,Gaming Laptop,A5520110307,AQ Gamer 3,Philiphines,Brick & Mortar,Retailer,90006153,Insight,2
2025-05-01,N & S,External Solid State Drives,A6419160301,AQ Clx1,Newzealand,Brick & Mortar,Retailer,90009129,Leader,151
2025-05-01,PC,Personal Laptop,A4419110401,AQ Elite,Portugal,E-Commerce,N/A,90017059,Amazon,2
2025-05-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,India,Brick & Mortar,Retailer,90002001,Reliance Digital,224
2025-05-01,P & A,Mouse,A2720150701,AQ Trigger Ms,USA,Brick & Mortar,Retailer,90022073,Control,630
2025-05-01,P & A,Mouse,A2721150703,AQ Trigger Ms,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,265
2025-05-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,China,E-Commerce,Retailer,ZZZ6003,,47
2025-05-01,P & A,Internal HDD,A0118150101,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Philiphines,Brick & Mortar,Retailer,ZZZ5345,Insight,5
2025-05-01,PC,Business Laptop,A4918110102,AQ BZ 101,Norway,Brick & Mortar,Retailer,90015149,UniEuro,8
2025-05-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Pakistan,Brick & Mortar,Retailer,90005161,Zone,38 units
2025-05-01,N & S,External Solid State Drives,A6218160101,AQ Digit SSD,Netherlands,Brick & Mortar,Retailer,90014135,Electricalslance Stores,42
2025-05-01,P & A,Graphic Card,A0519150203,AQ Mforce Gen Y,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,14 units
2025-05-01,PC,Business Laptop,A5820110107,AQ BZ Allin1,Spain,E-Commerce,-,70018115,Atliq e Store,2
2025-05-01,P & A,MotherBoard,A1919150403,AQ MB Lito,Japan,Brick & Mortar,Direct,70004069,AltiQ Exclusive,6
2025-05-01,P & A,Internal HDD,A0118150104,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,24 units
2025-05-01,P & A,Internal HDD,A0320150301,AQ Zion Saga,USA,Brick & Mortar,Retailer,ZZZ2375,Costco,14 units
2025-05-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,Canada,Brick & Mortar,Retailer,90023029,Staples,12
2025-05-01,P & A,MotherBoard,A1919150401,AQ MB Lito,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,28
2025-05-01,P & A,Graphic Card,A0721150404,AQ GT 21,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,3
2025-05-01,N & S,External Solid State Drives,A6520160403,AQ Clx2,Netherlands,E-Commerce,Direct,70014143,Atliq e Store,59
2025-05-01,PC,Personal Laptop,A4318110301,AQ Velocity,India,Brick & Mortar,Retailer,90002014,Expression,380
2025-05-01,PC,Gaming Laptop,A5519110303,AQ Gamer 3,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,3
2025-05-01,P & A,Keyboard,A2918150106,AQ Master wired x1,Pakistan,Brick & Mortar,Retailer,90005161,Zone,31
2025-05-01,P & A,Mouse,A2520150501,AQ Maxima Ms,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,84
2025-05-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,Germany,Brick & Mortar,Retailer,90012034,Otto,16
2025-05-01,P & A,Mouse,A2319150304,AQ Gamers Ms,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,191
2025-05-01,P & A,Keyboard,A3320150504,AQ Maxima,India,E-Commerce,Retailer,90002010,Ebay,416 units
2025-05-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Canada,Brick & Mortar,Retailer,90023026,Relief,17
2025-05-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,France,E-Commerce,Direct,70011194,Atliq e Store,2
2025-05-01,PC,Personal Laptop,A4118110105,AQ Aspiron,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,5
2025-05-01,P & A,Mouse,A2720150701,AQ Trigger Ms,Australia,E-Commerce,Direct,70008170,Atliq e Store,62
2025-01-05,P & A,Mouse,A2620150603,AQ Qwerty Ms,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),93
2025-05-01,N & S,External Solid State Drives,A6419160302,AQ Clx1,Italy,Brick & Mortar,Retailer,90013121,,92
2025-05-01,P & A,Mouse,A2620150603,AQ Qwerty Ms,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,249
2025-05-01,P & A,MotherBoard,A1618150101,AQ MB Elite,Newzealand,Brick & Mortar,Retailer,90009131,Path,240
2025-01-05,P & A,Keyboard,A3421150606,AQ Qwerty,India,Brick & Mortar,Retailer,90002015,Propel,233
2025-05-01,P & A,Keyboard,A3420150601,AQ Qwerty,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),49
2025-05-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,India,E-Commerce,Direct,70002018,Atliq e Store,751
2025-05-01,PC,Gaming Laptop,A5318110104,AQ Gamer 1,Germany,Brick & Mortar,N/A,90012037,Saturn,2
2025-05-01,PC,Personal Laptop,A4520110505,AQ Gen X,USA,Brick & Mortar,Retailer,90022077,Radio Shack,7
2025-05-01,P & A,Internal HDD,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,Italy,Brick & Mortar,Retailer,90013123,Expert,29
2025-05-01,PC,Personal Laptop,A4519110501,AQ Gen X,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,16
2025-01-05,P & A,Keyboard,A3521150705,AQ Trigger,Spain,E-Commerce,Retailer,90018106,Flipkart,106
2025-05-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,Germany,Brick & Mortar,UNKNOWN,90012035,Notebillig,18
2025-05-01,P & A,Batteries,A4021150404,AQ Mx NB,USA,Brick & Mortar,UNKNOWN,90022071,Acclaimed Stores,11
2025-05-01,PC,Personal Laptop,A4118110106,AQ Aspiron,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,3
2025-05-01,P & A,Keyboard,A3018150203,AQ Master wireless x1,India,E-Commerce,Retailer,90002010,Ebay,167
2025-05-01,PC,Personal Laptop,A4721110705,AQ GEN Z,Mexico,E-Commerce,Direct,70026206,Atliq e Store,1
2025-05-01,P & A,Batteries,A4020150401,AQ Mx NB,South Korea,E-Commerce,Direct,70007199,Atliq e Store,12
2025-05-01,P & A,Mouse,A2319150306,AQ Gamers Ms,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,71
2025-05-01,PC,Business Laptop,A5119110308,AQ BZ Gen Y,India,E-Commerce,Direct,70002018,Atliq e Store,25
2025-05-01,P & A,Graphic Card,A0621150307,AQ Mforce Gen Z,Philiphines,Brick & Mortar,Retailer,90006153,Insight,35
2025-05-01,PC,Gaming Laptop,A5520110308,AQ Gamer 3,Italy,E-Commerce,Direct,70013126,Atliq e Store,3
2025-05-01,P & A,Graphic Card,A0621150308,AQ Mforce Gen Z,Norway,Brick & Mortar,Retailer,90015146,Mbit,51
2025-05-01,PC,Gaming Laptop,A5419110207,AQ Gamer 2,India,Brick & Mortar,Retailer,90002011,Atliq Exclusive,5
2025-05-01,P & A,MotherBoard,A1618150102,AQ MB Elite,USA,Brick & Mortar,Retailer,90022075,BestBuy,11 units
2025-05-01,P & A,Processors,A1320150403,AQ Electron 5 3600 Desktop Processor,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,13
2025-05-01,P & A,Batteries,A3718150105,AQ LION x1,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,8
2025-05-01,P & A,Keyboard,A3320150503,AQ Maxima,USA,E-Commerce,Retailer,90022082,Amazon,249
2025-05-01,PC,Gaming Laptop,A5419110202,AQ Gamer 2,Austria,Brick & Mortar,Retailer,90020102,Fnac-Darty,1
2025-05-01,N & S,USB Flash Drives,A6720160103,AQ Pen Drive 2 IN 1,Japan,Brick & Mortar,Direct,70004069,AltiQ Exclusive,62
2025-05-01,P & A,Batteries,A4021150403,AQ Mx NB,Italy,Brick & Mortar,Retailer,90013123,Expert,4
2025-05-01,PC,Personal Laptop,A4118110106,AQ Aspiron,Japan,E-Commerce,Direct,70004070,Atliq e Store,1
2025-05-01,P & A,Graphic Card,A0620150303,AQ Mforce Gen Z,Pakistan,Brick & Mortar,Retailer,90005161,Zone,3
2025-05-01,PC,Personal Desktop,A6119110203,AQ HOME Allin1 Gen 2,India,Brick & Mortar,Retailer,ZZZ5941,Girias,2
2025-01-05,PC,Gaming Laptop,A5721110506,AQ Smash 2,India,Brick & Mortar,Retailer,90002003,Ezone,13
2025-05-01,PC,Personal Desktop,A6018110106,AQ Home Allin1,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,1
2025-05-01,P & A,Graphic Card,A0619150301,AQ Mforce Gen Z,Canada,Brick & Mortar,Retailer,90023027,Costco,33
2025-05-01,P & A,MotherBoard,A1618150104,AQ MB Elite,Pakistan,E-Commerce,Retailer,90005162,Amazon,13
2025-05-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,22
2025-05-01,P & A,Batteries,A3718150101,AQ LION x1,Spain,E-Commerce,Retailer,90018106,Flipkart,11
2025-05-01,P & A,Batteries,A3920150302,AQ LION x3,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,560
2025-05-01,P & A,Keyboard,A2918150104,AQ Master wired x1,USA,Brick & Mortar,Retailer,90022079,walmart,321
